Trans,s11a,s22a,s33a,s11m,s22m,s33m,t12a,t13a,t23a,t12m,t13m,t23m,fi11,fi22,fi33,fi12,fi13,fi23,Testing,mat,matgr,Rm,Re,f-1,f0,b-1,b0,rb-1,t-1,t0,Nx,s11aW,s22aW,s33aW,t12aW,t13aW,t23aW,gramW
UniX-Ny-1,0,477.1433605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,SNCM 8,S,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642,500000,0,477.1433605,0,0,0,0,0.6666
UniX-Nz-1,0,0,488.2321628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,42CrMo4,S,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654,200000,0,0,488.2321628,0,0,0,0.6618
UniX-Nz-1,0,0,342.0913039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,0,342.0913039,0,0,0,0.74058
UniX-Nz-1,0,0,430.6795598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,430.6795598,0,0,0,0.70136
UniX-Nz-1,0,0,394.9075841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GS61 (FGS 700/2),CI,750,416,394.9075841,590.3273054,0,0,0,228,390.0890762,1000000,0,0,394.9075841,0,0,0,0.42
UniX-Nz-1,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,0,866,0,0,0,0.3884
UniX-Nz-1,0,0,382.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,39NiCrMo3 steel,S,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771,500000,0,0,382.2,0,0,0,0.6828
UniX-Nz-1,0,0,196.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,SF1 (700-2),CI,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676,10000000,0,0,196.5,0,0,0,0.42
UniX-Nz-1,0,0,198.3058241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2124-T851,A,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635,500000,0,0,198.3058241,0,0,0,0.473
UniX-Nz-1,0,0,153.423317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,153.423317,0,0,0,0.473
UniX-Nz-1,0,0,235.5365974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2124-T851,A,477.1,439.8,235.5365974,339.3916901,0,0,0,135.9871179,227.7848116,200000,0,0,235.5365974,0,0,0,0.473
UniX-Nz-1,0,0,244.5069366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,244.5069366,0,0,0,0.7698
UniX-Nz-1,0,0,292.7038693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,?SN 41 1523,S,560,400,292.7038693,343.3409216,0,0,0,168.9926578,330.540985,750000,0,0,292.7038693,0,0,0,0.7698
UniX-Nz-1,0,0,298.9305948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,76S-T61,A,507.5,470,298.9305948,430.7379869,0,0,0,172.5876594,288.6,200000,0,0,298.9305948,0,0,0,0.473
UniX-Nz-1,0,0,718.8010851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,30NCD16,S,1220,813.3333333,718.8010851,923.9357858,0,0,0,415,649.4637956,1000000,0,0,718.8010851,0,0,0,0.6378
UniX-Nz-1,0,0,747.2922698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,"Cr-Mo (DTD 306, S 106, En 40)",S,947,802,747.2922698,924.8841065,0,0,0,431.4493931,659.716235,2000000,0,0,747.2922698,0,0,0,0.6924
UniX-Nz-1,0,0,648.1409954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,"Cr-Mo (DTD 306, S 106, En 40)",S,945,857,648.1409954,801.947442,0,0,0,374.2043782,572.0866158,2000000,0,0,648.1409954,0,0,0,0.6928
UniX-Nz-1,0,0,289.7721001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,0.1%C steel (normalized),S,432.4,256.4,289.7721001,333.9422645,0,0,0,167.3,244.6387243,1000000,0,0,289.7721001,0,0,0,0.79532
UniX-Nz-1,0,0,258.4219805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,0.1%C steel (normalized),S,432.4,256.4,258.4219805,297.8134242,0,0,0,149.2,218.1715342,1000000,0,0,258.4219805,0,0,0,0.79532
UniX-Nz-1,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GGG-60,CI,635,425,318,400,0,0,0,225,411,200000,0,0,318,0,0,0,0.42
UniX-Nz-1,0,0,632.5104333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,SAE4340,S,843.9,731.5,632.5104333,771.7156041,0,0,0,365.1800689,553.4641552,200000,0,0,632.5104333,0,0,0,0.71302
UniX-Nz-1,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GGG-60,CI,815,516,275,392,0,0,0,249,414.4713376,1500000,0,0,275,0,0,0,0.42
UniX-Nz-1,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,0,0,343,0,0,0,0.7398
UniX-Nz-1,0,0,322.726705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GTS-35,CI,353.0394,235,322.726705,482.4277725,0,0,0,186.32635,318.7889199,5000000,0,0,322.726705,0,0,0,0.42
UniX-Nz-1,0,0,382.1763612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GTS-45,CI,514.849125,343,382.1763612,571.2960463,0,0,0,220.649625,377.5131946,5000000,0,0,382.1763612,0,0,0,0.42
UniX-Nz-1,0,0,399.1511086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GTS-55,CI,554.08,358,399.1511086,596.6707348,0,0,0,230.45,394.2808228,5000000,0,0,399.1511086,0,0,0,0.42
UniX-Nz-1,0,0,475.6038313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GTS-70,CI,710.98,593,475.6038313,710.9560298,0,0,0,274.59,469.8006992,5000000,0,0,475.6038313,0,0,0,0.42
UniX-Nz-1,0,0,339.7071249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GGG-40,CI,426.59,289,339.7071249,507.8109404,0,0,0,196.13,335.5621514,5000000,0,0,339.7071249,0,0,0,0.42
UniX-Nz-1,0,0,424.6468965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GGG-60,CI,671.76,417,424.6468965,634.7830942,0,0,0,245.17,419.4655211,5000000,0,0,424.6468965,0,0,0,0.42
UniX-Nz-1,0,0,509.5693476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,GGG-70,CI,720.79,485,509.5693476,761.7293564,0,0,0,294.2,503.3517816,5000000,0,0,509.5693476,0,0,0,0.42
UniX-Nz-1,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,0,0,410,0,0,0,0.7228
UniX-Nz-1,0,0,180.9608228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,2017A-T4,A,545,395,180.9608228,260.7518329,0,0,0,104.4777797,150.79,1000000,0,0,180.9608228,0,0,0,0.473
UniX-Nz-1,0,0,146.7230852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,6082-T6,A,290,230,146.7230852,211.4176583,0,0,0,84.71061274,141.8942563,1000000,0,0,146.7230852,0,0,0,0.473
UniX-Nz-1,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,0,0,516,0,0,0,0.6762
UniX-Nz-1,0,0,141.4612016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,7:3 brass,Cu,320,113,141.4612016,180.1759461,0,0,0,81.6726628,127.1043122,10000000,0,0,141.4612016,0,0,0,0.651
UniX-Nz-1,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,25CrMo4,S,780,660,361,600,0,0,0,228,413.9183056,2000000,0,0,361,0,0,0,0.7258
UniX-Nz-1,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,0,0,340,0,0,0,0.7258
UniX-Nz-1,0,0,322.1614502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,XC18,S,520,350,322.1614502,375.8048984,0,0,0,186,274.0821736,1000000,0,0,322.1614502,0,0,0,0.7778
UniX-Nz-1,0,0,184.16186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,Cu-ETP,Cu,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444,100000,0,0,184.16186,0,0,0,0.651
UniX-Nz-1,0,0,312.969921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,X2CrNiMo17-12-2,S,416,277.3333333,312.969921,359.8570715,0,0,0,258.5867541,377.5798881,200000,0,0,312.969921,0,0,0,0.7986
UniX-Nz-1,0,0,185.69297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,EN-GJV-450,CI,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154,500000,0,0,185.69297,0,0,0,0.42
UniX-Nz-1,0,0,321.4045681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,EN-GJV-450,CI,498,367.66,321.4045681,480.4513772,0,0,0,185.5630139,268.3333154,500000,0,0,321.4045681,0,0,0,0.42
UniX-Nz-1,0,0,207.2597269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,14S-T,A,498,332,207.2597269,298.6467063,0,0,0,119.6614591,218.9,2000000,0,0,207.2597269,0,0,0,0.473
UniX-Nz-1,0,0,705.0372846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,30 CrNiMo 8,S,1014,912,705.0372846,880.7298443,0,0,0,407.053466,625.9882051,200000,0,0,705.0372846,0,0,0,0.679
UniX-Nz-1,0,0,419.5850118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,419.5850118,0,0,0,0.7118
UniX-Nz-1,0,0,465.7769162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,SNCM 8,S,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478,500000,0,0,465.7769162,0,0,0,0.6666
UniX-Nz-1,0,0,477.1433605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ten,SNCM 8,S,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642,500000,0,0,477.1433605,0,0,0,0.6666
UniX-Txy-1,0,0,0,0,0,0,403.8403931,0,0,0,0,0,0,0,0,0,0,0,To,42CrMo4,S,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654,200000,0,0,0,403.8403931,0,0,0.6618
UniX-Txy-1,0,0,0,0,0,0,230.0213501,0,0,0,0,0,0,0,0,0,0,0,To,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,0,0,230.0213501,0,0,0.74058
UniX-Txy-1,0,0,0,0,0,0,318.6489236,0,0,0,0,0,0,0,0,0,0,0,To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,318.6489236,0,0,0.70136
UniX-Txy-1,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,To,GS61 (FGS 700/2),CI,750,416,394.9075841,590.3273054,0,0,0,228,390.0890762,1000000,0,0,0,228,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,To,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,0,0,541,0,0,0.3884
UniX-Txy-1,0,0,0,0,0,0,306.9,0,0,0,0,0,0,0,0,0,0,0,To,39NiCrMo3 steel,S,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771,500000,0,0,0,306.9,0,0,0.6828
UniX-Txy-1,0,0,0,0,0,0,177.5,0,0,0,0,0,0,0,0,0,0,0,To,SF1 (700-2),CI,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676,10000000,0,0,0,177.5,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,109.9769535,0,0,0,0,0,0,0,0,0,0,0,To,2124-T851,A,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635,500000,0,0,0,109.9769535,0,0,0.473
UniX-Txy-1,0,0,0,0,0,0,109.1007746,0,0,0,0,0,0,0,0,0,0,0,To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,0,109.1007746,0,0,0.473
UniX-Txy-1,0,0,0,0,0,0,135.9871179,0,0,0,0,0,0,0,0,0,0,0,To,2124-T851,A,477.1,439.8,235.5365974,339.3916901,0,0,0,135.9871179,227.7848116,200000,0,0,0,135.9871179,0,0,0.473
UniX-Txy-1,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,0,0,To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,168.9926578,0,0,0.7698
UniX-Txy-1,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,0,0,To,?SN 41 1523,S,560,400,292.7038693,343.3409216,0,0,0,168.9926578,330.540985,750000,0,0,0,168.9926578,0,0,0.7698
UniX-Txy-1,0,0,0,0,0,0,172.5876594,0,0,0,0,0,0,0,0,0,0,0,To,76S-T61,A,507.5,470,298.9305948,430.7379869,0,0,0,172.5876594,288.6,200000,0,0,0,172.5876594,0,0,0.473
UniX-Txy-1,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,To,30NCD16,S,1220,813.3333333,718.8010851,923.9357858,0,0,0,415,649.4637956,1000000,0,0,0,415,0,0,0.6378
UniX-Txy-1,0,0,0,0,0,0,431.4493931,0,0,0,0,0,0,0,0,0,0,0,To,"Cr-Mo (DTD 306, S 106, En 40)",S,947,802,747.2922698,924.8841065,0,0,0,431.4493931,659.716235,2000000,0,0,0,431.4493931,0,0,0.6924
UniX-Txy-1,0,0,0,0,0,0,374.2043782,0,0,0,0,0,0,0,0,0,0,0,To,"Cr-Mo (DTD 306, S 106, En 40)",S,945,857,648.1409954,801.947442,0,0,0,374.2043782,572.0866158,2000000,0,0,0,374.2043782,0,0,0.6928
UniX-Txy-1,0,0,0,0,0,0,167.3,0,0,0,0,0,0,0,0,0,0,0,To,0.1%C steel (normalized),S,432.4,256.4,289.7721001,333.9422645,0,0,0,167.3,244.6387243,1000000,0,0,0,167.3,0,0,0.79532
UniX-Txy-1,0,0,0,0,0,0,149.2,0,0,0,0,0,0,0,0,0,0,0,To,0.1%C steel (normalized),S,432.4,256.4,258.4219805,297.8134242,0,0,0,149.2,218.1715342,1000000,0,0,0,149.2,0,0,0.79532
UniX-Txy-1,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,To,GGG-60,CI,635,425,318,400,0,0,0,225,411,200000,0,0,0,225,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,365.1800689,0,0,0,0,0,0,0,0,0,0,0,To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,0,0,0,365.1800689,553.4641552,200000,0,0,0,365.1800689,0,0,0.71302
UniX-Txy-1,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,To,GGG-60,CI,815,516,275,392,0,0,0,249,414.4713376,1500000,0,0,0,249,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,To,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,0,0,0,204,0,0,0.7398
UniX-Txy-1,0,0,0,0,0,0,186.32635,0,0,0,0,0,0,0,0,0,0,0,To,GTS-35,CI,353.0394,235,322.726705,482.4277725,0,0,0,186.32635,318.7889199,5000000,0,0,0,186.32635,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,220.649625,0,0,0,0,0,0,0,0,0,0,0,To,GTS-45,CI,514.849125,343,382.1763612,571.2960463,0,0,0,220.649625,377.5131946,5000000,0,0,0,220.649625,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,230.45,0,0,0,0,0,0,0,0,0,0,0,To,GTS-55,CI,554.08,358,399.1511086,596.6707348,0,0,0,230.45,394.2808228,5000000,0,0,0,230.45,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,274.59,0,0,0,0,0,0,0,0,0,0,0,To,GTS-70,CI,710.98,593,475.6038313,710.9560298,0,0,0,274.59,469.8006992,5000000,0,0,0,274.59,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,196.13,0,0,0,0,0,0,0,0,0,0,0,To,GGG-40,CI,426.59,289,339.7071249,507.8109404,0,0,0,196.13,335.5621514,5000000,0,0,0,196.13,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,245.17,0,0,0,0,0,0,0,0,0,0,0,To,GGG-60,CI,671.76,417,424.6468965,634.7830942,0,0,0,245.17,419.4655211,5000000,0,0,0,245.17,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,294.2,0,0,0,0,0,0,0,0,0,0,0,To,GGG-70,CI,720.79,485,509.5693476,761.7293564,0,0,0,294.2,503.3517816,5000000,0,0,0,294.2,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,To,34Cr4,S,795,530,410,640,0,0,0,256,448.8767123,1500000,0,0,0,256,0,0,0.7228
UniX-Txy-1,0,0,0,0,0,0,104.4777797,0,0,0,0,0,0,0,0,0,0,0,To,2017A-T4,A,545,395,180.9608228,260.7518329,0,0,0,104.4777797,150.79,1000000,0,0,0,104.4777797,0,0,0.473
UniX-Txy-1,0,0,0,0,0,0,84.71061274,0,0,0,0,0,0,0,0,0,0,0,To,6082-T6,A,290,230,146.7230852,211.4176583,0,0,0,84.71061274,141.8942563,1000000,0,0,0,84.71061274,0,0,0.473
UniX-Txy-1,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,To,20MnCr5,S,1028,940,516,832,0,0,0,303,532,10000000,0,0,0,303,0,0,0.6762
UniX-Txy-1,0,0,0,0,0,0,81.6726628,0,0,0,0,0,0,0,0,0,0,0,To,7:3 brass,Cu,320,113,141.4612016,180.1759461,0,0,0,81.6726628,127.1043122,10000000,0,0,0,81.6726628,0,0,0.651
UniX-Txy-1,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,To,25CrMo4,S,780,660,361,600,0,0,0,228,413.9183056,2000000,0,0,0,228,0,0,0.7258
UniX-Txy-1,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,To,25CrMo4,S,780,660,340,600,0,0,0,228,427.5,2000000,0,0,0,228,0,0,0.7258
UniX-Txy-1,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,To,XC18,S,520,350,322.1614502,375.8048984,0,0,0,186,274.0821736,1000000,0,0,0,186,0,0,0.7778
UniX-Txy-1,0,0,0,0,0,0,97.4972371,0,0,0,0,0,0,0,0,0,0,0,To,Cu-ETP,Cu,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444,100000,0,0,0,97.4972371,0,0,0.651
UniX-Txy-1,0,0,0,0,0,0,258.5867541,0,0,0,0,0,0,0,0,0,0,0,To,X2CrNiMo17-12-2,S,416,277.3333333,312.969921,359.8570715,0,0,0,258.5867541,377.5798881,200000,0,0,0,258.5867541,0,0,0.7986
UniX-Txy-1,0,0,0,0,0,0,185.5630139,0,0,0,0,0,0,0,0,0,0,0,To,EN-GJV-450,CI,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154,500000,0,0,0,185.5630139,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,185.5630139,0,0,0,0,0,0,0,0,0,0,0,To,EN-GJV-450,CI,498,367.66,321.4045681,480.4513772,0,0,0,185.5630139,268.3333154,500000,0,0,0,185.5630139,0,0,0.42
UniX-Txy-1,0,0,0,0,0,0,119.6614591,0,0,0,0,0,0,0,0,0,0,0,To,14S-T,A,498,332,207.2597269,298.6467063,0,0,0,119.6614591,218.9,2000000,0,0,0,119.6614591,0,0,0.473
UniX-Txy-1,0,0,0,0,0,0,407.053466,0,0,0,0,0,0,0,0,0,0,0,To,30 CrNiMo 8,S,1014,912,705.0372846,880.7298443,0,0,0,407.053466,625.9882051,200000,0,0,0,407.053466,0,0,0.679
UniX-Txy-1,0,0,0,0,0,0,286.2255622,0,0,0,0,0,0,0,0,0,0,0,To,Ck45,S,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976,100000,0,0,0,286.2255622,0,0,0.7118
UniX-Txy-1,0,0,0,0,0,0,302.5432447,0,0,0,0,0,0,0,0,0,0,0,To,SNCM 8,S,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478,500000,0,0,0,302.5432447,0,0,0.6666
UniX-Txy-1,0,0,0,0,0,0,307.9065269,0,0,0,0,0,0,0,0,0,0,0,To,SNCM 8,S,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642,500000,0,0,0,307.9065269,0,0,0.6666
UniX-Txz-1,0,0,0,0,0,0,0,403.8403931,0,0,0,0,0,0,0,0,0,0,To,42CrMo4,S,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654,200000,0,0,0,0,403.8403931,0,0.6618
UniX-Txz-1,0,0,0,0,0,0,0,230.0213501,0,0,0,0,0,0,0,0,0,0,To,Ck35,S,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727,100000,0,0,0,0,230.0213501,0,0.74058
UniX-Txz-1,0,0,0,0,0,0,0,318.6489236,0,0,0,0,0,0,0,0,0,0,To,34CrMo4,S,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452,200000,0,0,0,0,318.6489236,0,0.70136
UniX-Txz-1,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,To,GS61 (FGS 700/2),CI,750,416,394.9075841,590.3273054,0,0,0,228,390.0890762,1000000,0,0,0,0,228,0,0.42
UniX-Txz-1,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,To,100Cr6,S,2467,2115,866,1060,0,0,0,541,821.5759312,10000000,0,0,0,0,541,0,0.3884
UniX-Txz-1,0,0,0,0,0,0,0,306.9,0,0,0,0,0,0,0,0,0,0,To,39NiCrMo3 steel,S,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771,500000,0,0,0,0,306.9,0,0.6828
UniX-Txz-1,0,0,0,0,0,0,0,177.5,0,0,0,0,0,0,0,0,0,0,To,SF1 (700-2),CI,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676,10000000,0,0,0,0,177.5,0,0.42
UniX-Txz-1,0,0,0,0,0,0,0,109.9769535,0,0,0,0,0,0,0,0,0,0,To,2124-T851,A,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635,500000,0,0,0,0,109.9769535,0,0.473
UniX-Txz-1,0,0,0,0,0,0,0,109.1007746,0,0,0,0,0,0,0,0,0,0,To,2124-T851,A,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114,500000,0,0,0,0,109.1007746,0,0.473
UniX-Txz-1,0,0,0,0,0,0,0,135.9871179,0,0,0,0,0,0,0,0,0,0,To,2124-T851,A,477.1,439.8,235.5365974,339.3916901,0,0,0,135.9871179,227.7848116,200000,0,0,0,0,135.9871179,0,0.473
UniX-Txz-1,0,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,0,To,?SN 41 1523,S,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985,750000,0,0,0,0,168.9926578,0,0.7698
UniX-Txz-1,0,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,0,To,?SN 41 1523,S,560,400,292.7038693,343.3409216,0,0,0,168.9926578,330.540985,750000,0,0,0,0,168.9926578,0,0.7698
UniX-Txz-1,0,0,0,0,0,0,0,172.5876594,0,0,0,0,0,0,0,0,0,0,To,76S-T61,A,507.5,470,298.9305948,430.7379869,0,0,0,172.5876594,288.6,200000,0,0,0,0,172.5876594,0,0.473
UniX-Txz-1,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,To,30NCD16,S,1220,813.3333333,718.8010851,923.9357858,0,0,0,415,649.4637956,1000000,0,0,0,0,415,0,0.6378
UniX-Txz-1,0,0,0,0,0,0,0,431.4493931,0,0,0,0,0,0,0,0,0,0,To,"Cr-Mo (DTD 306, S 106, En 40)",S,947,802,747.2922698,924.8841065,0,0,0,431.4493931,659.716235,2000000,0,0,0,0,431.4493931,0,0.6924
UniX-Txz-1,0,0,0,0,0,0,0,374.2043782,0,0,0,0,0,0,0,0,0,0,To,"Cr-Mo (DTD 306, S 106, En 40)",S,945,857,648.1409954,801.947442,0,0,0,374.2043782,572.0866158,2000000,0,0,0,0,374.2043782,0,0.6928
UniX-Txz-1,0,0,0,0,0,0,0,167.3,0,0,0,0,0,0,0,0,0,0,To,0.1%C steel (normalized),S,432.4,256.4,289.7721001,333.9422645,0,0,0,167.3,244.6387243,1000000,0,0,0,0,167.3,0,0.79532
UniX-Txz-1,0,0,0,0,0,0,0,149.2,0,0,0,0,0,0,0,0,0,0,To,0.1%C steel (normalized),S,432.4,256.4,258.4219805,297.8134242,0,0,0,149.2,218.1715342,1000000,0,0,0,0,149.2,0,0.79532
UniX-Txz-1,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,To,GGG-60,CI,635,425,318,400,0,0,0,225,411,200000,0,0,0,0,225,0,0.42
UniX-Txz-1,0,0,0,0,0,0,0,365.1800689,0,0,0,0,0,0,0,0,0,0,To,SAE4340,S,843.9,731.5,632.5104333,771.7156041,0,0,0,365.1800689,553.4641552,200000,0,0,0,0,365.1800689,0,0.71302
UniX-Txz-1,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,To,GGG-60,CI,815,516,275,392,0,0,0,249,414.4713376,1500000,0,0,0,0,249,0,0.42
UniX-Txz-1,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,To,34Cr4,S,710,550,343,530,0,0,0,204,350,1500000,0,0,0,0,204,0,0.7398
UniX-Txz-1,0,0,0,0,0,0,0,186.32635,0,0,0,0,0,0,0,0,0,0,To,GTS-35,CI,353.0394,235,322.726705,482.4277725,0,0,0,186.32635,318.7889199,5000000,0,0,0,0,186.32635,0,0.42
UniX-Txz-1,0,0,0,0,0,0,0,220.649625,0,0,0,0,0,0,0,0,0,0,To,GTS-45,CI,514.849125,343,382.1763612,571.2960463,0,0,0,220.649625,377.5131946,5000000,0,0,0,0,220.649625,0,0.42
UniX-Txz-1,0,0,0,0,0,0,0,230.45,0,0,0,0,0,0,0,0,0,0,To,GTS-55,CI,554.08,358,399.1511086,596.6707348,0,0,0,230.45,394.2808228,5000000,0,0,0,0,230.45,0,0.42
